month,month_end,symbols,names,sector,mapped_cik,mapping_method,status,resolved,provenance_complete,ratio,financial_period_end,filed,accession,form
2015-09,2015-09-30,NKE,Nike,Consumer Discretionary,0000320187,wikipedia_numeric_cik,ratio_available,True,True,0.6998504761155269,2015-05-31,2015-07-23,0000320187-15-000113,10-K
2015-09,2015-09-30,NBL,Noble Energy Inc,Energy,0000072207,wikipedia_numeric_cik,ratio_available,True,True,1.0238201445267197,2015-06-30,2015-08-03,0000072207-15-000047,10-Q
2015-09,2015-09-30,JWN,Nordstrom,Consumer Discretionary,0000072333,wikipedia_numeric_cik,ratio_available,True,True,2.8940184664793254,2015-07-31,2015-09-01,0000072333-15-000131,10-Q
2015-09,2015-09-30,NSC,Norfolk Southern Corp.,Industrials,0000702165,wikipedia_numeric_cik,ratio_available,True,True,1.7581352985012835,2015-06-30,2015-07-27,0000702165-15-000075,10-Q
2015-09,2015-09-30,NOC,Northrop Grumman Corp.,Industrials,0001133421,wikipedia_numeric_cik,ratio_available,True,True,2.978609625668449,2015-06-30,2015-07-29,0001133421-15-000048,10-Q
2015-09,2015-09-30,NUE,Nucor Corp.,Materials,0000073309,wikipedia_numeric_cik,ratio_available,True,True,0.8894064451977628,2015-06-30,2015-08-12,0001193125-15-287733,10-Q
2015-09,2015-09-30,NVDA,Nvidia Corporation,Information Technology,0001045810,wikipedia_numeric_cik,ratio_available,True,True,0.6676224611708482,2015-07-31,2015-08-19,0001045810-15-000143,10-Q
2015-09,2015-09-30,ORLY,O'Reilly Automotive,Consumer Discretionary,0000898173,wikipedia_numeric_cik,ratio_available,True,True,2.384871966030198,2015-06-30,2015-08-07,0000898173-15-000163,10-Q
2015-09,2015-09-30,OXY,Occidental Petroleum,Energy,0000797468,wikipedia_numeric_cik,ratio_available,True,True,0.6326046483694673,2015-06-30,2015-08-04,0000797468-15-000012,10-Q
2015-09,2015-09-30,OMC,Omnicom Group,Consumer Discretionary,0000029989,wikipedia_numeric_cik,ratio_available,True,True,5.7365434500648504,2015-06-30,2015-07-21,0000029989-15-000010,10-Q
2015-09,2015-09-30,OKE,ONEOK,Energy,0001039684,wikipedia_numeric_cik,ratio_available,True,True,2.913422125895675,2015-06-30,2015-08-05,0001039684-15-000060,10-Q
2015-09,2015-09-30,ORCL,Oracle Corp.,Information Technology,0001341439,wikipedia_numeric_cik,ratio_available,True,True,1.30775379696243,2015-08-31,2015-09-18,0001193125-15-323532,10-Q
2015-09,2015-09-30,OI,Owens-Illinois Inc,Materials,0000812074,wikipedia_numeric_cik,ratio_available,True,True,5.9570776255707765,2015-06-30,2015-07-30,0001104659-15-054897,10-Q
2015-09,2015-09-30,PCAR,PACCAR Inc.,Industrials,0000075362,wikipedia_numeric_cik,ratio_available,True,True,1.9666832903887181,2015-06-30,2015-08-06,0001193125-15-281040,10-Q
2015-09,2015-09-30,PH,Parker-Hannifin,Industrials,0000076334,wikipedia_numeric_cik,ratio_available,True,True,1.4072189724700734,2015-06-30,2015-08-26,0000076334-15-000079,10-K
2015-09,2015-09-30,PDCO,Patterson Companies,Health Care,0000891024,wikipedia_numeric_cik,ratio_available,True,True,1.8002018423397332,2015-07-31,2015-09-10,0001193125-15-317089,10-Q
2015-09,2015-09-30,PAYX,Paychex Inc.,Information Technology,0000723531,wikipedia_numeric_cik,ratio_available,True,True,2.340964931874023,2015-08-31,2015-09-30,0000723531-15-000015,10-Q
2015-09,2015-09-30,PYPL,PayPal,Information Technology,0001633917,wikipedia_numeric_cik,ratio_available,True,True,1.1123233908948196,2015-06-30,2015-07-29,0001633917-15-000008,10-Q
2015-09,2015-09-30,PNR,Pentair Ltd.,Industrials,0000077360,wikipedia_numeric_cik,ratio_available,True,True,1.320840930559522,2015-06-30,2015-07-21,0000077360-15-000033,10-Q
2015-09,2015-09-30,PEP,PepsiCo Inc.,Consumer Staples,0000077476,wikipedia_numeric_cik,ratio_available,True,True,3.3890913508260447,2015-05-31,2015-07-09,0000077476-15-000036,10-Q
2015-09,2015-09-30,PKI,PerkinElmer,Health Care,0000031791,wikipedia_numeric_cik,ratio_available,True,True,0.925007449653544,2015-06-30,2015-08-04,0000031791-15-000008,10-Q
2015-09,2015-09-30,PRGO,Perrigo,Health Care,0001585364,wikipedia_numeric_cik,ratio_available,True,True,0.8494766852984207,2015-06-30,2015-08-13,0001585364-15-000100,10-K
2015-09,2015-09-30,PFE,Pfizer Inc.,Health Care,0000078003,wikipedia_numeric_cik,ratio_available,True,True,1.3947305745757665,2015-06-30,2015-08-06,0000078003-15-000034,10-Q
2015-09,2015-09-30,PM,Philip Morris International,Consumer Staples,0001413329,wikipedia_numeric_cik,nonpositive_equity_auto_fail,True,True,,2015-06-30,2015-07-30,0001413329-15-000050,10-Q
2015-09,2015-09-30,PSX,Phillips 66,Energy,0001534701,wikipedia_numeric_cik,ratio_available,True,True,1.14761228092839,2015-06-30,2015-07-31,0001534701-15-000066,10-Q
2015-09,2015-09-30,PXD,Pioneer Natural Resources,Energy,0001038357,wikipedia_numeric_cik,ratio_available,True,True,0.6853635050553684,2015-06-30,2015-08-07,0001038357-15-000067,10-Q
2015-09,2015-09-30,PBI,Pitney-Bowes,Industrials,0000078814,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-08-05,0000078814-15-000026,10-Q
2015-09,2015-09-30,RL,Polo Ralph Lauren Corp.,Consumer Discretionary,0001037038,wikipedia_numeric_cik,ratio_available,True,True,0.593905962700289,2015-06-30,2015-08-06,0001037038-15-000009,10-Q
2015-09,2015-09-30,PPG,PPG Industries,Materials,0000079879,wikipedia_numeric_cik,ratio_available,True,True,2.3477929984779298,2015-06-30,2015-07-27,0000079879-15-000043,10-Q
2015-09,2015-09-30,PX,Praxair Inc.,Materials,0000884905,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-07-29,0000884905-15-000084,10-Q
2015-09,2015-09-30,PCP,Precision Castparts,Industrials,0000079958,wikipedia_numeric_cik,ratio_available,True,True,0.8120554765291608,2015-06-30,2015-08-07,0000079958-15-000049,10-Q
2015-09,2015-09-30,PCLN,Priceline.com Inc,Consumer Discretionary,0001075531,wikipedia_numeric_cik,ratio_available,True,True,0.9896489410741923,2015-06-30,2015-08-05,0001075531-15-000055,10-Q
2015-09,2015-09-30,PG,Procter & Gamble,Consumer Staples,0000080424,wikipedia_numeric_cik,ratio_available,True,True,1.0538461538461539,2015-06-30,2015-08-07,0000080424-15-000070,10-K
2015-09,2015-09-30,PHM,Pulte Homes Inc.,Consumer Discretionary,0000822416,wikipedia_numeric_cik,ratio_available,True,True,0.7710589005090682,2015-06-30,2015-07-23,0000822416-15-000024,10-Q
2015-09,2015-09-30,PVH,PVH Corp.,Consumer Discretionary,0000078239,wikipedia_numeric_cik,ratio_available,True,True,1.436618440745612,2015-07-31,2015-09-03,0000078239-15-000038,10-Q
2015-09,2015-09-30,QRVO,Qorvo,Information Technology,0001604778,wikipedia_numeric_cik,ratio_available,True,True,0.11842932664270173,2015-06-30,2015-08-05,0001604778-15-000075,10-Q
2015-09,2015-09-30,PWR,Quanta Services Inc.,Industrials,0001050915,wikipedia_numeric_cik,ratio_available,True,True,0.4562756935262647,2015-06-30,2015-08-10,0001193125-15-284664,10-Q
2015-09,2015-09-30,QCOM,QUALCOMM Inc.,Information Technology,0000804328,wikipedia_numeric_cik,ratio_available,True,True,0.5753404024581275,2015-06-30,2015-07-22,0001234452-15-000208,10-Q
2015-09,2015-09-30,DGX,Quest Diagnostics,Health Care,0001022079,wikipedia_numeric_cik,ratio_available,True,True,1.2375690607734806,2015-06-30,2015-07-30,0001022079-15-000127,10-Q
2015-09,2015-09-30,RRC,Range Resources Corp.,Energy,0000315852,wikipedia_numeric_cik,ratio_available,True,True,1.604215573721526,2015-06-30,2015-07-28,0001564590-15-005721,10-Q
2015-09,2015-09-30,RTN,Raytheon Co.,Industrials,0001047122,wikipedia_numeric_cik,ratio_available,True,True,1.7729887859580693,2015-06-30,2015-07-23,0001047122-15-000170,10-Q
2015-09,2015-09-30,RHT,Red Hat Inc.,Information Technology,0001087423,wikipedia_numeric_cik,ratio_available,True,True,1.7865835990641927,2015-05-31,2015-07-09,0001193125-15-249094,10-Q
2015-09,2015-09-30,REGN,Regeneron,Health Care,0000872589,wikipedia_numeric_cik,ratio_available,True,True,0.35600627595135237,2015-06-30,2015-08-04,0001532176-15-000029,10-Q
2015-09,2015-09-30,RSG,Republic Services Inc,Industrials,0001060391,wikipedia_numeric_cik,ratio_available,True,True,1.6616095921284788,2015-06-30,2015-07-24,0001060391-15-000037,10-Q
2015-09,2015-09-30,RAI,Reynolds American Inc.,Consumer Staples,0001275283,wikipedia_numeric_cik,ratio_available,True,True,1.977081741787624,2015-06-30,2015-08-06,0001564590-15-006401,10-Q
2015-09,2015-09-30,RHI,Robert Half International,Industrials,0000315213,wikipedia_numeric_cik,ratio_available,True,True,0.6982777736713726,2015-06-30,2015-08-03,0001628280-15-005942,10-Q
2015-09,2015-09-30,ROK,Rockwell Automation Inc.,Industrials,0001024478,wikipedia_numeric_cik,ratio_available,True,True,1.5064553990610328,2015-06-30,2015-08-04,0001024478-15-000019,10-Q
2015-09,2015-09-30,COL,Rockwell Collins,Industrials,0001137411,wikipedia_numeric_cik,ratio_available,True,True,2.5182481751824817,2015-06-30,2015-07-24,0001137411-15-000100,10-Q
2015-09,2015-09-30,ROP,Roper Industries,Industrials,0000882835,wikipedia_numeric_cik,ratio_available,True,True,0.7998541245089752,2015-06-30,2015-08-06,0000882835-15-000019,10-Q
2015-09,2015-09-30,ROST,Ross Stores,Consumer Discretionary,0000745732,wikipedia_numeric_cik,ratio_available,True,True,1.0214857319085495,2015-07-31,2015-09-09,0000745732-15-000022,10-Q
2015-09,2015-09-30,RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary,0000884887,wikipedia_numeric_cik,ratio_available,True,True,1.5714635635510514,2015-06-30,2015-07-31,0000884887-15-000073,10-Q
2015-09,2015-09-30,R,Ryder System,Industrials,0000085961,wikipedia_numeric_cik,ratio_available,True,True,4.559761246634985,2015-06-30,2015-08-07,0000085961-15-000052,10-Q
2015-09,2015-09-30,CRM,Salesforce.com,Information Technology,0001108524,wikipedia_numeric_cik,ratio_available,True,True,1.379727911463527,2015-07-31,2015-08-25,0001108524-15-000025,10-Q
2015-09,2015-09-30,SNDK,SanDisk Corporation,Information Technology,0001000180,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-07-31,0001000180-15-000040,10-Q
2015-09,2015-09-30,SLB,Schlumberger Ltd.,Energy,0000087347,wikipedia_numeric_cik,ratio_available,True,True,0.695770590546026,2015-06-30,2015-07-22,0001564590-15-005555,10-Q
2015-09,2015-09-30,SNI,Scripps Networks Interactive Inc.,Consumer Discretionary,0001430602,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-08-04,0001564590-15-006046,10-Q
2015-09,2015-09-30,STX,Seagate Technology,Information Technology,0001137789,wikipedia_numeric_cik,ratio_available,True,True,2.262094102054341,2015-06-30,2015-08-12,0001047469-15-006787,10-K
2015-09,2015-09-30,SEE,Sealed Air Corp.(New),Materials,0001012100,wikipedia_numeric_cik,ratio_available,True,True,6.402437889643622,2015-06-30,2015-08-04,0001564590-15-006031,10-Q
2015-09,2015-09-30,SHW,Sherwin-Williams,Materials,0000089800,wikipedia_numeric_cik,ratio_available,True,True,7.1002558949589485,2015-06-30,2015-07-22,0000089800-15-000015,10-Q
2015-09,2015-09-30,SIAL,Sigma-Aldrich,Materials,0000090185,wikipedia_numeric_cik,ratio_available,True,True,0.30169286577992743,2015-06-30,2015-07-30,0000090185-15-000092,10-Q
2015-09,2015-09-30,SIG,Signet Jewelers,Consumer Discretionary,0000832988,wikipedia_numeric_cik,ratio_available,True,True,1.162732400250679,2015-07-31,2015-09-03,0001628280-15-006962,10-Q
2015-09,2015-09-30,SWKS,Skyworks Solutions,Information Technology,0000004127,wikipedia_numeric_cik,ratio_available,True,True,0.15657462195923735,2015-06-30,2015-08-05,0000004127-15-000027,10-Q
2015-09,2015-09-30,SJM,Smucker (J.M.),Consumer Staples,0000091419,wikipedia_numeric_cik,ratio_available,True,True,1.3504067321178121,2015-07-31,2015-09-02,0001193125-15-310563,10-Q
2015-09,2015-09-30,SNA,Snap-On Inc.,Consumer Discretionary,0000091440,wikipedia_numeric_cik,ratio_available,True,True,0.8956480442103445,2015-06-30,2015-07-23,0001193125-15-260787,10-Q
2015-09,2015-09-30,LUV,Southwest Airlines,Industrials,0000092380,wikipedia_numeric_cik,ratio_available,True,True,1.9442581726739312,2015-06-30,2015-07-31,0000092380-15-000098,10-Q
2015-09,2015-09-30,SWN,Southwestern Energy,Energy,0000007332,wikipedia_numeric_cik,ratio_available,True,True,1.1717594081698295,2015-06-30,2015-07-27,0000007332-15-000022,10-Q
2015-09,2015-09-30,SE,Spectra Energy Corp.,Energy,0001373835,wikipedia_numeric_cik,ratio_available,True,True,2.2784998511757117,2015-06-30,2015-08-06,0001373835-15-000007,10-Q
2015-09,2015-09-30,STJ,St Jude Medical,Health Care,0000203077,wikipedia_numeric_cik,ratio_available,True,True,1.5082009893256965,2015-06-30,2015-08-05,0000203077-15-000008,10-Q
2015-09,2015-09-30,SWK,Stanley Black & Decker,Consumer Discretionary,0000093556,wikipedia_numeric_cik,ratio_available,True,True,1.7271456575470894,2015-06-30,2015-07-31,0000093556-15-000025,10-Q
2015-09,2015-09-30,SPLS,Staples Inc.,Consumer Discretionary,0000791519,wikipedia_numeric_cik,ratio_available,True,True,0.9770246984491672,2015-07-31,2015-08-19,0000791519-15-000065,10-Q
2015-09,2015-09-30,SBUX,Starbucks Corp.,Consumer Discretionary,0000829224,wikipedia_numeric_cik,ratio_available,True,True,1.1966782172302546,2015-06-30,2015-07-28,0000829224-15-000029,10-Q
2015-09,2015-09-30,HOT,Starwood Hotels & Resorts,Consumer Discretionary,0000316206,wikipedia_numeric_cik,ratio_available,True,True,4.991815476190476,2015-06-30,2015-07-30,0001564590-15-005879,10-Q
2015-09,2015-09-30,SRCL,Stericycle Inc,Industrials,0000861878,wikipedia_numeric_cik,ratio_available,True,True,1.2840040544474554,2015-06-30,2015-08-05,0000861878-15-000033,10-Q
2015-09,2015-09-30,SYK,Stryker Corp.,Health Care,0000310764,wikipedia_numeric_cik,ratio_available,True,True,0.9775426219870664,2015-06-30,2015-07-29,0000310764-15-000109,10-Q
2015-09,2015-09-30,SYMC,Symantec Corp.,Information Technology,0000849399,wikipedia_numeric_cik,ratio_available,True,True,1.1682496607869741,2015-06-30,2015-08-12,0000849399-15-000011,10-Q
2015-09,2015-09-30,SYY,Sysco Corp.,Consumer Staples,0000096021,wikipedia_numeric_cik,ratio_available,True,True,2.419869762200241,2015-06-30,2015-08-25,0000096021-15-000057,10-K
2015-09,2015-09-30,TGT,Target Corp.,Consumer Discretionary,0000027419,wikipedia_numeric_cik,ratio_available,True,True,1.896714961985368,2015-07-31,2015-08-25,0000027419-15-000029,10-Q
2015-09,2015-09-30,TEL,TE Connectivity Ltd.,Information Technology,0001385157,wikipedia_numeric_cik,ratio_available,True,True,1.2376573617952928,2015-06-30,2015-07-23,0001047469-15-006264,10-Q
2015-09,2015-09-30,TGNA,Tegna,Consumer Discretionary,0000039899,wikipedia_numeric_cik,ratio_available,True,True,2.054867365935813,2015-06-30,2015-08-05,0000039899-15-000019,10-Q
2015-09,2015-09-30,THC,Tenet Healthcare Corp.,Health Care,0000070318,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-08-03,0001558370-15-001335,10-Q
2015-09,2015-09-30,TDC,Teradata Corp.,Information Technology,0000816761,wikipedia_numeric_cik,ratio_available,True,True,1.306070826306914,2015-06-30,2015-08-07,0000816761-15-000024,10-Q
2015-09,2015-09-30,TSO,Tesoro Petroleum Co.,Energy,0000050104,wikipedia_numeric_cik,ratio_available,True,True,1.2607341189218475,2015-06-30,2015-08-06,0000050104-15-000028,10-Q
2015-09,2015-09-30,TXN,Texas Instruments,Information Technology,0000097476,wikipedia_numeric_cik,ratio_available,True,True,0.7179813816756492,2015-06-30,2015-08-04,0001564590-15-006014,10-Q
2015-09,2015-09-30,TXT,Textron Inc.,Industrials,0000217346,wikipedia_numeric_cik,ratio_available,True,True,2.2481529769665363,2015-06-30,2015-07-29,0001104659-15-054257,10-Q
2015-09,2015-09-30,HSY,The Hershey Company,Consumer Staples,0000047111,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-08-07,0000047111-15-000056,10-Q
2015-09,2015-09-30,TMO,Thermo Fisher Scientific,Health Care,0000097745,wikipedia_numeric_cik,ratio_available,True,True,1.0200582210659677,2015-06-30,2015-07-31,0000097745-15-000026,10-Q
2015-09,2015-09-30,TIF,Tiffany & Co.,Consumer Discretionary,0000098246,wikipedia_numeric_cik,ratio_available,True,True,0.7896500500915467,2015-07-31,2015-08-27,0000098246-15-000138,10-Q
2015-09,2015-09-30,TWX,Time Warner Inc.,Consumer Discretionary,0001105705,wikipedia_numeric_cik,ratio_available,True,True,1.639958376690947,2015-06-30,2015-08-05,0001193125-15-278166,10-Q
2015-09,2015-09-30,TWC,Time Warner Cable Inc.,Consumer Discretionary,0001377013,wikipedia_numeric_cik,ratio_available,True,True,4.743186090225564,2015-06-30,2015-07-30,0001193125-15-269291,10-Q
2015-09,2015-09-30,TJX,TJX Companies Inc.,Consumer Discretionary,0000109198,wikipedia_numeric_cik,ratio_available,True,True,1.6522133540003,2015-07-31,2015-08-28,0001193125-15-306470,10-Q
2015-09,2015-09-30,TSS,Total System Services,Information Technology,0000721683,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-08-06,0001193125-15-280193,10-Q
2015-09,2015-09-30,TSCO,Tractor Supply Company,Consumer Discretionary,0000916365,wikipedia_numeric_cik,ratio_available,True,True,0.6417470275334003,2015-06-30,2015-08-05,0000916365-15-000093,10-Q
2015-09,2015-09-30,RIG,Transocean,Energy,0001451505,wikipedia_numeric_cik,ratio_available,True,True,0.9763335287221571,2015-06-30,2015-08-05,0001451505-15-000116,10-Q
2015-09,2015-09-30,TRIP,TripAdvisor,Consumer Discretionary,0001526520,wikipedia_numeric_cik,ratio_available,True,True,0.8348106365834005,2015-06-30,2015-07-23,0001564590-15-005617,10-Q
2015-09,2015-09-30,"FOX,FOXA",Twenty-First Century Fox Class A | Twenty-First Century Fox Class B,Consumer Discretionary,0001308161,wikipedia_numeric_cik,ratio_available,True,True,1.7521720004398988,2015-06-30,2015-08-13,0001564590-15-007133,10-K
2015-09,2015-09-30,TSN,Tyson Foods,Consumer Staples,0000100493,wikipedia_numeric_cik,ratio_available,True,True,1.421047196116906,2015-06-30,2015-08-03,0000100493-15-000092,10-Q
2015-09,2015-09-30,TYC,Tyco International,Industrials,0000833444,wikipedia_numeric_cik,ratio_available,True,True,1.7010831988937543,2015-06-30,2015-07-31,0000833444-15-000062,10-Q
2015-09,2015-09-30,UA,Under Armour,Consumer Discretionary,0001336917,wikipedia_numeric_cik,ratio_available,True,True,0.951325958264457,2015-06-30,2015-08-04,0001336917-15-000034,10-Q
2015-09,2015-09-30,UNP,Union Pacific,Industrials,0000100885,wikipedia_numeric_cik,ratio_available,True,True,1.581086231538828,2015-06-30,2015-07-24,0000100885-15-000143,10-Q
2015-09,2015-09-30,UAL,United Continental Holdings,Industrials,0000100517,wikipedia_numeric_cik,ratio_available,True,True,8.550460941290636,2015-06-30,2015-07-23,0001193125-15-261239,10-Q
2015-09,2015-09-30,UNH,United Health Group Inc.,Health Care,0000731766,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-07-29,0000731766-15-000037,10-Q
2015-09,2015-09-30,UPS,United Parcel Service,Industrials,0001090727,wikipedia_numeric_cik,ratio_available,True,True,17.928353658536587,2015-06-30,2015-08-07,0001090727-15-000035,10-Q
2015-09,2015-09-30,URI,"United Rentals, Inc.",Industrials,0001067701,wikipedia_numeric_cik,ratio_available,True,True,7.686423156443832,2015-06-30,2015-07-22,0001067701-15-000023,10-Q
2015-09,2015-09-30,UTX,United Technologies,Industrials,0000101829,wikipedia_numeric_cik,ratio_available,True,True,1.900588640490951,2015-06-30,2015-07-24,0000101829-15-000035,10-Q
2015-09,2015-09-30,UHS,"Universal Health Services, Inc.",Health Care,0000352915,wikipedia_numeric_cik,ratio_available,True,True,1.2025661056671706,2015-06-30,2015-08-07,0001193125-15-281740,10-Q
2015-09,2015-09-30,URBN,Urban Outfitters,Consumer Discretionary,0000912615,wikipedia_numeric_cik,ratio_available,True,True,0.5491054604758748,2015-07-31,2015-09-09,0001193125-15-315908,10-Q
2015-09,2015-09-30,VFC,V.F. Corp.,Consumer Discretionary,0000103379,wikipedia_numeric_cik,ratio_available,True,True,0.9955505817625425,2015-06-30,2015-08-07,0001193125-15-283008,10-Q
2015-09,2015-09-30,VLO,Valero Energy,Energy,0001035002,wikipedia_numeric_cik,ratio_available,True,True,1.1630009997273472,2015-06-30,2015-08-06,0001035002-15-000055,10-Q
2015-09,2015-09-30,VAR,Varian Medical Systems,Health Care,0000203527,wikipedia_numeric_cik,ratio_available,True,True,1.0262264664066454,2015-06-30,2015-08-11,0001628280-15-006459,10-Q
2015-09,2015-09-30,VRSN,Verisign Inc.,Information Technology,0001014473,wikipedia_numeric_cik,nonpositive_equity_auto_fail,True,True,,2015-06-30,2015-07-23,0001014473-15-000068,10-Q
2015-09,2015-09-30,VZ,Verizon Communications,Telecommunications Services,0000732712,wikipedia_numeric_cik,ratio_available,True,True,17.700714618611155,2015-06-30,2015-07-28,0001193125-15-265779,10-Q
2015-09,2015-09-30,VRTX,Vertex Pharmaceuticals Inc,Health Care,0000875320,wikipedia_numeric_cik,ratio_available,True,True,1.264870026788372,2015-06-30,2015-08-04,0000875320-15-000047,10-Q
2015-09,2015-09-30,VIAB,Viacom Inc.,Consumer Discretionary,0001339947,wikipedia_numeric_cik,ratio_available,True,True,6.51530612244898,2015-06-30,2015-08-06,0001339947-15-000034,10-Q
2015-09,2015-09-30,V,Visa Inc.,Information Technology,0001403161,wikipedia_numeric_cik,ratio_available,True,True,0.37733608132182905,2015-06-30,2015-07-23,0001403161-15-000010,10-Q
2015-09,2015-09-30,VMC,Vulcan Materials,Materials,0001396009,wikipedia_numeric_cik,ratio_available,True,True,0.9389558493261227,2015-06-30,2015-08-05,0001396009-15-000030,10-Q
2015-09,2015-09-30,WMT,Wal-Mart Stores,Consumer Staples,0000104169,wikipedia_numeric_cik,ratio_available,True,True,1.4185378208562662,2015-07-31,2015-09-09,0000104169-15-000039,10-Q
2015-09,2015-09-30,WBA,Walgreens Boots Alliance,Consumer Staples,0000104207,wikipedia_numeric_cik,stale_financial_period,False,False,,2014-11-30,2014-12-30,0001140361-14-046621,10-Q
2015-09,2015-09-30,DIS,The Walt Disney Company,Consumer Discretionary,0001001039,wikipedia_numeric_cik,ratio_available,True,True,0.7297998297265725,2015-06-30,2015-08-04,0001001039-15-000206,10-Q
2015-09,2015-09-30,WM,Waste Management Inc.,Industrials,0000823768,wikipedia_numeric_cik,ratio_available,True,True,2.805807286850379,2015-06-30,2015-07-23,0001193125-15-260805,10-Q
2015-09,2015-09-30,WAT,Waters Corporation,Health Care,0001000697,wikipedia_numeric_cik,ratio_available,True,True,1.0846777239757053,2015-06-30,2015-08-07,0001193125-15-282127,10-Q
2015-09,2015-09-30,ANTM,Anthem Inc.,Health Care,0001156039,wikipedia_numeric_cik,ratio_available,True,True,1.7864941507028695,2015-06-30,2015-07-29,0001156039-15-000011,10-Q
2015-09,2015-09-30,WDC,Western Digital,Information Technology,0000106040,wikipedia_numeric_cik,ratio_available,True,True,0.6467078858878403,2015-06-30,2015-08-21,0000106040-15-000010,10-K
2015-09,2015-09-30,WU,Western Union Co,Information Technology,0001365135,wikipedia_numeric_cik,ratio_available,True,True,6.697567691601652,2015-06-30,2015-07-30,0001365135-15-000042,10-Q
2015-09,2015-09-30,WHR,Whirlpool Corp.,Consumer Discretionary,0000106640,wikipedia_numeric_cik,ratio_available,True,True,2.3366963064295487,2015-06-30,2015-07-22,0000106640-15-000048,10-Q
2015-09,2015-09-30,WFM,Whole Foods Market,Consumer Staples,0000865436,wikipedia_numeric_cik,ratio_available,True,True,0.483046683046683,2015-06-30,2015-08-07,0000865436-15-000165,10-Q
2015-09,2015-09-30,WMB,Williams Cos.,Energy,0000107263,wikipedia_numeric_cik,ratio_available,True,True,1.6687705388346983,2015-06-30,2015-07-30,0000107263-15-000014,10-Q
2015-09,2015-09-30,WYN,Wyndham Worldwide,Consumer Discretionary,0001361658,wikipedia_numeric_cik,ratio_available,True,True,8.376987839101965,2015-06-30,2015-07-28,0001361658-15-000019,10-Q
2015-09,2015-09-30,WYNN,Wynn Resorts Ltd,Consumer Discretionary,0001174922,wikipedia_numeric_cik,nonpositive_equity_auto_fail,True,True,,2015-06-30,2015-08-07,0001174922-15-000064,10-Q
2015-09,2015-09-30,XRX,Xerox Corp.,Information Technology,0000108772,wikipedia_numeric_cik,accounting_identity_mismatch,False,False,,2015-06-30,2015-07-31,0000108772-15-000023,10-Q
2015-09,2015-09-30,XLNX,Xilinx Inc,Information Technology,0000743988,wikipedia_numeric_cik,ratio_available,True,True,0.8714280275486079,2015-06-30,2015-07-31,0000743988-15-000034,10-Q
2015-09,2015-09-30,XYL,Xylem Inc.,Industrials,0001524472,wikipedia_numeric_cik,ratio_available,True,True,1.26875,2015-06-30,2015-07-30,0001524472-15-000015,10-Q
2015-09,2015-09-30,YHOO,Yahoo Inc.,Information Technology,0001011006,wikipedia_numeric_cik,ratio_available,True,True,0.4954129517322953,2015-06-30,2015-08-07,0001193125-15-283145,10-Q
2015-09,2015-09-30,YUM,Yum! Brands Inc,Consumer Discretionary,0001041061,wikipedia_numeric_cik,ratio_available,True,True,4.0990769230769235,2015-05-31,2015-07-21,0001041061-15-000023,10-Q
2015-09,2015-09-30,ZBH,Zimmer Biomet Holdings,Health Care,0001136869,wikipedia_numeric_cik,ratio_available,True,True,1.686576008058543,2015-06-30,2015-08-10,0001193125-15-285070,10-Q
2015-09,2015-09-30,ZTS,Zoetis,Health Care,0001555280,wikipedia_numeric_cik,ratio_available,True,True,4.4891846921797,2015-06-30,2015-08-06,0001555280-15-000210,10-Q
2015-10,2015-10-31,MMM,3M Company,Industrials,0000066740,wikipedia_numeric_cik,ratio_available,True,True,1.7207133507853403,2015-09-30,2015-10-29,0001558370-15-002024,10-Q
2015-10,2015-10-31,ABT,Abbott Laboratories,Health Care,0000001800,wikipedia_numeric_cik,ratio_available,True,True,0.9080255988930208,2015-06-30,2015-08-04,0001104659-15-055905,10-Q
2015-10,2015-10-31,ABBV,AbbVie,Health Care,0001551152,wikipedia_numeric_cik,ratio_available,True,True,8.78470203488372,2015-06-30,2015-08-07,0001104659-15-057641,10-Q
2015-10,2015-10-31,ACN,Accenture plc,Information Technology,0001467373,wikipedia_numeric_cik,ratio_available,True,True,1.7477793016426602,2015-08-31,2015-10-30,0001467373-15-000457,10-K
2015-10,2015-10-31,ATVI,Activision Blizzard,Information Technology,0000718877,wikipedia_numeric_cik,ratio_available,True,True,0.7965645430073067,2015-06-30,2015-08-04,0001104659-15-055909,10-Q
2015-10,2015-10-31,ADBE,Adobe Systems Inc,Information Technology,0000796343,wikipedia_numeric_cik,ratio_available,True,True,0.6821863052399737,2015-08-31,2015-09-23,0000796343-15-000188,10-Q
2015-10,2015-10-31,ADT,ADT Corp,Industrials,0001546640,wikipedia_numeric_cik,ratio_available,True,True,2.492493472584856,2015-06-30,2015-07-29,0001546640-15-000024,10-Q
